user_id,signup_date,country,company_size,plan_type,monthly_price,sessions_per_month,feature_usage_score,support_tickets,payment_failures,last_active_date,churned,churn_date,tenure_months,total_revenue,ltv_12m,industry,acquisition_channel,billing_period,seats_purchased,discount_pct,payment_method
U0000182,2024-09-20,FR,6,Starter,42.91,18,35,1,0,2025-12-31,0,NULL,16,686.50,515,FinTech,paid,monthly,1,11.44,invoice
U0000183,2024-04-23,US,88,Pro,502.33,47,69,0,0,2025-12-31,0,NULL,21,10548.94,6028,FinTech,organic,monthly,28,8.02,card
U0000184,2024-10-07,DE,6,Starter,47.23,18,69,0,0,2025-12-31,0,NULL,15,708.49,567,SaaS,paid,monthly,1,2.98,card
U0000185,2024-03-24,US,10,Starter,55.77,20,62,2,0,2025-12-31,0,NULL,22,1226.87,669,SaaS,paid,monthly,2,10.56,card
U0000186,2024-10-06,US,3,Pro,149.57,13,59,0,1,2025-12-31,0,NULL,15,2243.60,1795,EdTech,marketplace,monthly,1,1.54,card
U0000187,2024-10-09,AU,22,Starter,77.80,15,31,1,0,2025-12-31,0,NULL,15,1166.93,934,SaaS,paid,monthly,5,5.34,card
U0000188,2024-05-20,CA,37,Starter,71.77,9,17,0,0,2025-04-30,1,2025-04-30,12,861.28,861,E-commerce,organic,monthly,5,13.39,card
U0000189,2025-01-15,SG,121,Business,732.29,53,51,1,1,2025-12-31,0,NULL,12,8787.46,8787,DevTools,marketplace,annual,32,19.95,card
U0000190,2024-12-02,AU,47,Starter,77.88,21,32,0,0,2025-12-31,0,NULL,13,1012.47,935,Media,organic,monthly,7,14.91,card
U0000191,2024-01-02,US,24,Pro,224.94,34,53,0,0,2025-12-31,0,NULL,24,5398.65,2699,DevTools,organic,monthly,7,6.19,card
U0000192,2024-01-11,US,12,Pro,149.74,23,18,0,0,2025-12-31,0,NULL,24,3593.68,1797,Media,paid,monthly,2,5.47,card
U0000193,2024-08-25,GB,17,Pro,203.21,28,44,3,1,2025-12-31,0,NULL,17,3454.61,2439,Media,paid,monthly,4,1.89,card
U0000194,2024-04-24,US,209,Business,1068.82,49,30,2,0,2025-12-31,0,NULL,21,22445.23,12826,SaaS,outbound,annual,65,12.18,invoice
U0000195,2024-03-02,GB,151,Business,804.48,56,47,1,0,2025-12-31,0,NULL,22,17698.67,9654,SaaS,organic,annual,45,25.64,invoice
U0000196,2024-03-26,US,50,Business,543.52,39,43,3,0,2025-12-31,0,NULL,22,11957.52,6522,DevTools,paid,monthly,14,17.13,card
U0000197,2024-12-07,US,6,Pro,139.20,11,41,2,0,2025-12-31,0,NULL,13,1809.63,1670,Health,outbound,monthly,1,9.25,card
U0000198,2024-01-02,US,29,Pro,193.04,53,78,1,0,2025-12-31,0,NULL,24,4633.01,2317,EdTech,organic,monthly,7,6.22,card
U0000199,2024-06-23,US,48,Pro,255.62,14,18,1,0,2024-09-30,1,2024-09-30,4,1022.47,1022,EdTech,outbound,monthly,12,13.18,card
U0000200,2025-01-25,DE,8,Pro,174.74,23,41,2,0,2025-12-31,0,NULL,12,2096.82,2097,Health,marketplace,monthly,2,8.56,card
U0000201,2024-07-18,US,38,Starter,78.23,37,78,3,0,2025-12-31,0,NULL,18,1408.18,939,EdTech,marketplace,annual,7,6.11,card
U0000202,2024-02-18,US,40,Starter,89.95,13,10,1,0,2024-05-31,1,2024-05-31,4,359.81,360,FinTech,paid,monthly,8,8.91,card
U0000203,2025-01-22,US,22,Starter,69.16,15,35,2,0,2025-12-31,0,NULL,12,829.96,830,E-commerce,outbound,monthly,4,5.12,card
U0000204,2024-06-16,AU,11,Enterprise,1081.54,28,46,0,1,2025-12-31,0,NULL,19,20549.32,12979,E-commerce,organic,monthly,5,23.17,card
U0000205,2024-06-14,IN,85,Business,728.73,64,54,1,0,2025-12-31,0,NULL,19,13845.96,8745,SaaS,marketplace,monthly,25,13.78,card
U0000206,2024-11-16,GB,13,Starter,67.85,7,59,1,0,2025-12-31,0,NULL,14,949.92,814,SaaS,marketplace,monthly,3,4.95,card
U0000207,2025-01-14,US,40,Pro,260.42,58,58,1,0,2025-12-31,0,NULL,12,3125.03,3125,Media,organic,monthly,10,5.96,card
U0000208,2024-09-02,NL,55,Pro,283.26,38,47,3,0,2025-12-31,0,NULL,16,4532.23,3399,SaaS,organic,annual,17,8.49,card
U0000209,2024-01-18,BR,11,Starter,57.78,9,27,0,0,2024-05-31,1,2024-05-31,5,288.88,289,SaaS,organic,monthly,2,3.44,card
U0000210,2024-12-28,US,40,Starter,78.55,14,34,2,0,2025-11-30,1,2025-11-30,12,942.56,943,Media,partner,monthly,6,5.37,card
U0000211,2024-10-04,US,88,Business,736.91,47,20,2,1,2025-12-31,0,NULL,15,11053.62,8843,DevTools,marketplace,monthly,29,19.64,card
U0000212,2024-01-18,GB,44,Business,494.88,60,62,3,0,2025-03-31,1,2025-03-31,15,7423.20,5939,E-commerce,marketplace,annual,14,12.40,card
U0000213,2024-10-04,US,17,Business,510.47,44,75,1,0,2025-12-31,0,NULL,15,7657.02,6126,FinTech,organic,monthly,6,2.64,card
U0000214,2024-07-06,US,30,Pro,251.18,33,53,0,0,2025-12-31,0,NULL,18,4521.26,3014,SaaS,outbound,monthly,9,5.35,card
U0000215,2024-07-05,US,19,Starter,61.22,13,14,1,0,2025-12-31,0,NULL,18,1101.90,735,DevTools,organic,annual,5,11.83,invoice
U0000216,2024-01-27,US,13,Starter,54.18,29,73,0,0,2025-12-31,0,NULL,24,1300.28,650,SaaS,partner,annual,3,9.81,invoice
U0000217,2024-12-21,NL,23,Starter,61.01,24,36,1,0,2025-12-31,0,NULL,13,793.18,732,FinTech,partner,monthly,5,12.10,card
U0000218,2024-03-25,US,18,Starter,57.86,22,47,2,0,2025-12-31,0,NULL,22,1273.03,694,Health,organic,monthly,3,19.45,card
U0000219,2024-04-11,US,12,Pro,161.80,29,35,1,0,2025-05-31,1,2025-05-31,14,2265.24,1942,SaaS,paid,monthly,3,8.88,card
U0000220,2024-11-17,DE,10,Pro,161.37,28,74,1,1,2025-12-31,0,NULL,14,2259.21,1936,FinTech,partner,monthly,3,7.00,card
U0000221,2024-11-02,BR,6,Business,370.63,31,55,0,0,2025-12-31,0,NULL,14,5188.88,4448,SaaS,outbound,monthly,2,15.79,card
U0000222,2024-01-04,US,34,Starter,76.37,19,25,3,0,2024-11-30,1,2024-11-30,11,840.05,840,SaaS,marketplace,monthly,7,8.10,invoice
U0000223,2024-06-02,GB,12,Pro,182.34,30,56,0,0,2025-12-31,0,NULL,19,3464.45,2188,DevTools,paid,monthly,3,6.44,card
U0000224,2024-08-06,US,61,Business,797.12,66,76,0,0,2025-12-31,0,NULL,17,13551.04,9565,SaaS,marketplace,monthly,21,6.08,card
U0000225,2024-10-22,CA,21,Pro,171.59,34,68,0,0,2025-12-31,0,NULL,15,2573.87,2059,SaaS,marketplace,monthly,5,14.54,card
U0000226,2024-01-05,US,27,Pro,211.05,30,53,1,1,2025-12-31,0,NULL,24,5065.22,2533,DevTools,paid,monthly,6,3.98,card
U0000227,2024-08-02,US,16,Pro,186.97,27,31,1,0,2025-06-30,1,2025-06-30,11,2056.62,2057,SaaS,paid,monthly,3,0.91,card
U0000228,2024-05-26,SG,67,Pro,259.97,27,34,4,0,2024-07-31,1,2024-07-31,3,779.91,780,E-commerce,paid,monthly,17,20.84,card
U0000229,2024-11-16,IN,5,Starter,48.99,11,35,0,0,2025-09-30,1,2025-09-30,11,538.84,539,SaaS,organic,monthly,1,10.55,card
U0000230,2025-01-19,CA,21,Pro,215.28,15,12,1,0,2025-12-31,0,NULL,12,2583.39,2583,SaaS,paid,monthly,7,4.70,card
U0000231,2024-08-12,CA,33,Business,545.93,42,62,1,0,2025-12-31,0,NULL,17,9280.80,6551,Media,organic,monthly,10,8.08,card
U0000232,2024-05-09,NL,9,Starter,53.50,14,45,3,0,2025-03-31,1,2025-03-31,11,588.55,589,Health,organic,monthly,2,5.39,card
U0000233,2024-10-04,US,14,Pro,160.88,18,38,1,0,2025-12-31,0,NULL,15,2413.19,1931,DevTools,organic,monthly,3,11.19,card
U0000234,2024-05-05,GB,16,Enterprise,1327.95,44,62,0,0,2025-12-31,0,NULL,20,26558.98,15935,E-commerce,paid,monthly,6,3.50,card
U0000235,2024-04-25,FR,253,Enterprise,2891.26,56,18,3,0,2025-02-28,1,2025-02-28,11,31803.88,31804,DevTools,marketplace,annual,93,22.90,invoice
U0000236,2024-02-13,US,94,Pro,396.68,56,58,0,1,2025-12-31,0,NULL,23,9123.53,4760,E-commerce,partner,monthly,23,16.08,card
U0000237,2024-08-15,SG,49,Pro,318.26,32,39,2,0,2025-12-31,0,NULL,17,5410.34,3819,Health,paid,monthly,16,10.88,card
U0000238,2024-11-17,CA,225,Enterprise,3296.56,72,42,2,0,2025-12-31,0,NULL,14,46151.85,39559,Health,organic,annual,102,12.78,invoice
U0000239,2024-01-10,AU,176,Business,953.78,39,31,4,0,2025-12-31,0,NULL,24,22890.67,11445,Logistics,marketplace,annual,52,16.55,invoice
U0000240,2024-03-14,SG,52,Business,466.38,62,61,0,0,2025-12-31,0,NULL,22,10260.28,5597,DevTools,organic,annual,15,22.39,card
U0000241,2024-01-22,DE,26,Pro,188.61,40,78,1,0,2025-12-31,0,NULL,24,4526.62,2263,EdTech,marketplace,annual,8,8.70,card
U0000242,2024-07-19,NL,6,Pro,185.77,17,32,4,0,2024-07-31,1,2024-07-31,1,185.77,186,Logistics,outbound,monthly,2,1.80,card
U0000243,2024-04-04,US,7,Starter,46.60,7,18,1,0,2025-12-31,0,NULL,21,978.64,559,DevTools,partner,annual,1,8.95,card
U0000244,2024-01-16,NL,16,Starter,54.84,12,26,1,0,2024-02-29,1,2024-02-29,2,109.67,110,FinTech,organic,monthly,2,13.20,card
U0000245,2024-07-11,GB,16,Business,436.70,37,34,2,0,2024-07-31,1,2024-07-31,1,436.70,437,SaaS,marketplace,monthly,5,4.39,card
U0000246,2024-01-04,IN,41,Starter,75.74,12,13,0,0,2025-12-31,0,NULL,24,1817.78,909,E-commerce,paid,annual,9,16.82,card
U0000247,2024-12-10,US,8,Starter,50.01,17,79,0,0,2025-12-31,0,NULL,13,650.13,600,FinTech,partner,monthly,1,7.75,card
U0000248,2024-11-23,GB,57,Business,714.91,37,24,1,1,2025-12-31,0,NULL,14,10008.69,8579,E-commerce,organic,monthly,18,5.77,card
U0000249,2024-05-22,DE,11,Pro,179.35,14,14,1,0,2024-12-31,1,2024-12-31,8,1434.78,1435,SaaS,paid,monthly,3,10.10,card
U0000250,2024-01-23,GB,22,Pro,209.80,23,45,2,0,2024-02-29,1,2024-02-29,2,419.60,420,SaaS,organic,monthly,7,10.86,card
U0000251,2024-09-18,NL,7,Starter,46.43,6,17,0,0,2025-08-31,1,2025-08-31,12,557.14,557,E-commerce,organic,monthly,1,14.90,card
U0000252,2024-07-20,GB,26,Starter,77.06,8,20,2,1,2025-12-31,0,NULL,18,1387.02,925,Media,paid,monthly,6,9.55,card
U0000253,2024-06-19,BR,3,Starter,54.38,6,24,3,0,2024-06-30,1,2024-06-30,1,54.38,54,SaaS,paid,monthly,1,10.82,card
U0000254,2024-06-12,US,20,Starter,55.60,17,42,0,0,2025-12-31,0,NULL,19,1056.43,667,SaaS,organic,monthly,3,15.29,card
U0000255,2024-05-27,US,47,Pro,265.63,39,74,0,0,2025-12-31,0,NULL,20,5312.55,3188,Health,organic,monthly,12,17.89,card
U0000256,2024-02-02,US,4,Pro,174.18,17,25,0,0,2025-12-31,0,NULL,23,4006.17,2090,SaaS,organic,monthly,1,7.77,card
U0000257,2024-10-05,US,16,Starter,66.61,20,49,0,0,2025-12-31,0,NULL,15,999.18,799,DevTools,partner,monthly,3,4.28,card
U0000258,2024-09-28,DE,8,Pro,146.63,16,24,1,0,2025-12-31,0,NULL,16,2346.12,1760,FinTech,organic,monthly,2,7.30,card
U0000259,2024-04-26,US,14,Pro,183.06,16,34,0,0,2025-12-31,0,NULL,21,3844.23,2197,E-commerce,paid,monthly,3,2.71,card
U0000260,2024-10-28,CA,11,Starter,66.25,26,72,0,0,2025-12-31,0,NULL,15,993.78,795,DevTools,paid,monthly,3,5.33,invoice
U0000261,2024-03-14,BR,43,Starter,95.09,26,30,1,0,2025-12-31,0,NULL,22,2092.03,1141,FinTech,paid,monthly,9,7.52,card
U0000262,2025-01-01,NL,144,Starter,158.90,36,33,0,0,2025-12-31,0,NULL,12,1906.85,1907,SaaS,organic,annual,34,27.52,card
U0000263,2024-04-12,US,34,Starter,59.40,31,59,1,1,2025-12-31,0,NULL,21,1247.34,713,SaaS,outbound,monthly,5,17.79,card
U0000264,2024-03-07,US,19,Business,463.29,31,42,0,0,2025-12-31,0,NULL,22,10192.32,5559,SaaS,paid,monthly,5,7.56,card
U0000265,2024-01-28,GB,1,Starter,43.90,1,26,0,0,2025-12-31,0,NULL,24,1053.50,527,Health,marketplace,annual,1,7.93,invoice
U0000266,2025-01-03,US,8,Business,424.57,38,61,2,0,2025-12-31,0,NULL,12,5094.84,5095,EdTech,marketplace,monthly,2,6.04,invoice
U0000267,2024-01-24,CA,28,Starter,66.06,17,14,1,0,2024-12-31,1,2024-12-31,12,792.71,793,DevTools,marketplace,monthly,5,10.93,invoice
U0000268,2024-01-17,GB,10,Starter,55.73,20,49,0,0,2025-08-31,1,2025-08-31,20,1114.54,669,Health,organic,monthly,3,6.88,invoice
U0000269,2024-01-06,US,44,Starter,85.46,17,33,2,0,2025-08-31,1,2025-08-31,20,1709.22,1026,E-commerce,partner,monthly,7,8.65,card
U0000270,2024-02-18,US,31,Starter,73.02,24,54,1,0,2025-12-31,0,NULL,23,1679.37,876,SaaS,marketplace,monthly,6,14.65,invoice
U0000271,2024-03-06,US,23,Pro,183.94,23,14,0,1,2025-12-31,0,NULL,22,4046.65,2207,DevTools,organic,annual,6,11.93,card
U0000272,2024-08-22,BR,21,Pro,197.75,38,83,1,0,2025-12-31,0,NULL,17,3361.70,2373,SaaS,marketplace,monthly,5,8.54,card
U0000273,2024-11-13,FR,38,Pro,212.12,32,32,2,0,2025-12-31,0,NULL,14,2969.73,2545,E-commerce,organic,monthly,9,8.19,card
U0000274,2024-12-08,US,45,Pro,223.97,23,22,2,1,2025-12-31,0,NULL,13,2911.64,2688,DevTools,paid,monthly,10,16.01,card
U0000275,2024-05-27,BR,11,Business,404.65,39,62,0,1,2024-07-31,1,2024-07-31,3,1213.95,1214,SaaS,partner,monthly,4,4.76,card
U0000276,2024-12-06,US,30,Pro,260.38,18,38,0,0,2025-12-31,0,NULL,13,3384.92,3125,SaaS,outbound,monthly,8,7.01,invoice
U0000277,2024-12-15,US,4,Starter,52.63,20,81,1,0,2025-12-31,0,NULL,13,684.14,632,Media,outbound,monthly,1,5.41,card
U0000278,2024-10-12,US,39,Starter,63.16,14,10,2,0,2025-12-31,0,NULL,15,947.47,758,Health,organic,annual,6,12.01,card
U0000279,2024-10-26,IN,79,Pro,426.82,30,21,0,0,2025-12-31,0,NULL,15,6402.23,5122,SaaS,partner,monthly,25,12.64,card
U0000280,2024-01-22,BR,49,Starter,92.35,15,26,1,0,2025-12-31,0,NULL,24,2216.42,1108,Media,outbound,monthly,9,9.22,card
U0000281,2024-08-12,US,24,Pro,177.40,23,26,1,0,2024-12-31,1,2024-12-31,5,886.99,887,DevTools,organic,monthly,6,14.20,card
U0000282,2024-06-26,IN,33,Pro,214.27,30,39,0,0,2025-12-31,0,NULL,19,4071.04,2571,E-commerce,organic,monthly,7,10.39,card
U0000283,2024-06-03,NL,43,Pro,235.68,29,29,2,0,2025-03-31,1,2025-03-31,10,2356.77,2357,EdTech,marketplace,monthly,12,19.41,card
U0000284,2024-11-19,US,19,Starter,67.29,11,31,1,0,2025-03-31,1,2025-03-31,5,336.44,336,SaaS,marketplace,monthly,5,11.12,card
U0000285,2024-11-26,SG,267,Business,1389.90,81,76,0,1,2025-12-31,0,NULL,14,19458.63,16679,E-commerce,partner,annual,76,15.33,invoice
U0000286,2024-07-10,US,30,Pro,186.16,33,44,1,0,2025-12-31,0,NULL,18,3350.96,2234,SaaS,outbound,monthly,7,15.35,card
U0000287,2025-01-23,CA,28,Starter,84.44,26,34,2,0,2025-12-31,0,NULL,12,1013.31,1013,SaaS,marketplace,annual,6,1.91,card
U0000288,2024-03-17,DE,13,Starter,63.96,17,30,1,0,2025-12-31,0,NULL,22,1407.19,768,E-commerce,organic,monthly,3,7.28,card
U0000289,2025-01-16,US,48,Starter,77.70,28,51,1,0,2025-12-31,0,NULL,12,932.42,932,FinTech,marketplace,monthly,7,11.40,card
U0000290,2024-09-02,FR,21,Business,514.89,20,41,1,0,2025-12-31,0,NULL,16,8238.22,6179,FinTech,outbound,monthly,7,5.37,invoice
U0000291,2024-06-17,US,53,Pro,222.73,49,52,0,0,2025-12-31,0,NULL,19,4231.84,2673,Health,organic,annual,14,12.58,card
U0000292,2024-02-28,GB,38,Starter,71.72,19,58,1,1,2025-12-31,0,NULL,23,1649.60,861,E-commerce,organic,monthly,6,11.87,card
U0000293,2024-04-14,GB,6,Starter,40.31,10,13,0,0,2025-06-30,1,2025-06-30,15,604.59,484,Logistics,paid,monthly,1,21.58,invoice
U0000294,2024-10-05,FR,24,Pro,205.65,17,0,1,1,2025-03-31,1,2025-03-31,6,1233.90,1234,Health,paid,monthly,5,2.37,card
U0000295,2024-03-16,IN,53,Business,639.02,45,51,1,0,2025-12-31,0,NULL,22,14058.53,7668,DevTools,outbound,monthly,15,13.71,card
U0000296,2024-01-11,BR,59,Pro,292.89,25,25,2,1,2025-12-31,0,NULL,24,7029.29,3515,Health,outbound,monthly,17,19.14,card
U0000297,2024-11-17,IN,27,Business,512.40,17,1,3,3,2025-07-31,1,2025-07-31,9,4611.61,4612,Logistics,marketplace,monthly,9,6.20,card
U0000298,2024-05-16,BR,5,Pro,169.72,17,44,2,0,2025-12-31,0,NULL,20,3394.39,2037,Logistics,organic,monthly,1,0.55,card
U0000299,2024-06-26,US,9,Pro,172.67,36,76,0,0,2025-12-31,0,NULL,19,3280.65,2072,E-commerce,organic,monthly,3,13.12,card
U0000300,2024-04-14,US,163,Starter,171.92,16,4,3,0,2025-12-31,0,NULL,21,3610.26,2063,E-commerce,organic,annual,30,16.48,invoice
U0000301,2024-12-20,CA,44,Pro,260.30,39,38,1,0,2025-12-31,0,NULL,13,3383.85,3124,E-commerce,partner,monthly,12,6.50,card
U0000302,2025-01-22,US,73,Pro,360.53,49,65,1,0,2025-12-31,0,NULL,12,4326.38,4326,Media,marketplace,monthly,20,13.91,card
U0000303,2025-01-08,NL,2,Starter,43.48,5,40,0,0,2025-12-31,1,2025-12-31,12,521.72,522,SaaS,partner,annual,1,12.09,card
U0000304,2024-10-10,GB,24,Business,467.03,49,86,0,0,2025-12-31,0,NULL,15,7005.51,5604,EdTech,organic,monthly,7,11.40,card
U0000305,2024-07-09,US,36,Pro,171.65,30,45,0,0,2025-12-31,0,NULL,18,3089.75,2060,FinTech,paid,monthly,8,21.83,card
U0000306,2024-09-22,US,24,Starter,67.29,19,34,1,0,2024-12-31,1,2024-12-31,4,269.16,269,DevTools,partner,monthly,5,12.19,card
U0000307,2025-01-05,IN,52,Pro,208.83,37,49,0,1,2025-12-31,0,NULL,12,2505.97,2506,DevTools,organic,annual,12,21.94,card
U0000308,2024-07-15,IN,75,Starter,113.83,12,8,2,0,2025-03-31,1,2025-03-31,9,1024.51,1025,EdTech,paid,annual,17,16.78,card
U0000309,2024-01-14,US,46,Enterprise,1587.21,47,46,0,3,2025-12-31,0,NULL,24,38093.01,19047,SaaS,outbound,monthly,16,6.83,card
U0000310,2024-04-14,IN,8,Starter,57.92,22,48,3,0,2025-08-31,1,2025-08-31,17,984.58,695,SaaS,organic,monthly,2,4.69,card
U0000311,2025-01-15,US,4,Starter,54.06,10,47,1,0,2025-03-31,1,2025-03-31,3,162.19,162,Health,organic,monthly,1,3.03,card
U0000312,2024-12-11,CA,18,Business,455.96,23,23,2,0,2025-12-31,0,NULL,13,5927.45,5471,Logistics,organic,monthly,5,10.74,card
U0000313,2024-10-14,DE,4,Starter,52.08,5,11,2,0,2024-10-31,1,2024-10-31,1,52.08,52,FinTech,organic,monthly,1,6.22,card
U0000314,2025-01-07,FR,22,Starter,66.92,13,34,0,0,2025-12-31,0,NULL,12,803.06,803,Health,paid,annual,4,1.89,card
U0000315,2024-03-04,US,115,Business,776.49,73,71,1,0,2025-12-31,0,NULL,22,17082.69,9318,Media,organic,annual,33,13.53,card
U0000316,2024-03-13,IN,10,Starter,52.11,22,71,0,0,2025-12-31,0,NULL,22,1146.37,625,SaaS,organic,monthly,2,12.10,card
U0000317,2024-01-26,IN,54,Pro,269.83,27,53,1,0,2025-12-31,0,NULL,24,6475.96,3238,EdTech,outbound,monthly,16,20.24,invoice
U0000318,2024-04-04,IN,40,Starter,97.95,29,52,0,0,2025-12-31,0,NULL,21,2056.88,1175,DevTools,marketplace,monthly,10,17.35,card
U0000319,2024-11-18,US,14,Business,510.82,46,69,0,0,2025-12-31,0,NULL,14,7151.49,6130,SaaS,partner,monthly,5,5.32,card
U0000320,2024-05-01,US,22,Starter,63.70,22,47,2,0,2025-12-31,0,NULL,20,1273.99,764,E-commerce,organic,monthly,5,19.45,card
U0000321,2024-03-10,DE,8,Starter,43.66,18,63,0,0,2025-12-31,0,NULL,22,960.61,524,SaaS,outbound,monthly,1,13.59,card
U0000322,2024-07-07,CA,22,Pro,163.55,33,44,1,0,2025-12-31,0,NULL,18,2943.91,1963,Logistics,outbound,monthly,5,7.78,card
U0000323,2024-07-27,IN,43,Starter,109.12,15,19,2,0,2025-12-31,0,NULL,18,1964.17,1309,SaaS,organic,monthly,11,6.74,card
U0000324,2024-04-25,GB,11,Starter,61.72,18,26,1,1,2025-10-31,1,2025-10-31,19,1172.66,741,SaaS,partner,monthly,2,2.30,card
U0000325,2024-07-21,FR,21,Starter,59.97,21,31,5,0,2025-02-28,1,2025-02-28,8,479.80,480,DevTools,paid,annual,4,8.15,card
U0000326,2024-06-06,FR,16,Business,439.68,21,40,1,0,2025-12-31,1,2025-12-31,19,8353.98,5276,SaaS,organic,monthly,5,6.18,card
U0000327,2025-01-17,FR,56,Enterprise,1800.76,61,62,2,0,2025-12-31,0,NULL,12,21609.11,21609,Logistics,organic,monthly,24,13.93,invoice
U0000328,2025-01-03,CA,91,Pro,411.55,34,43,2,0,2025-12-31,0,NULL,12,4938.64,4939,Media,organic,monthly,28,17.90,card
U0000329,2024-05-19,US,12,Pro,191.59,19,30,2,0,2025-12-31,0,NULL,20,3831.83,2299,E-commerce,marketplace,monthly,3,1.13,card
U0000330,2024-05-26,US,8,Starter,60.00,14,29,3,1,2025-12-31,0,NULL,20,1199.95,720,EdTech,paid,monthly,2,1.15,invoice
U0000331,2024-10-06,US,34,Starter,86.07,13,11,1,0,2025-12-31,0,NULL,15,1291.07,1033,Health,marketplace,monthly,8,7.87,card
U0000332,2025-01-04,IN,18,Starter,61.64,26,63,1,1,2025-12-31,0,NULL,12,739.64,740,E-commerce,marketplace,monthly,3,1.27,card
U0000333,2024-05-13,SG,29,Business,491.17,52,64,2,0,2025-12-31,0,NULL,20,9823.32,5894,DevTools,organic,monthly,9,13.23,invoice
U0000334,2024-07-12,US,58,Pro,259.71,40,35,3,0,2024-07-31,1,2024-07-31,1,259.71,260,EdTech,paid,monthly,13,13.68,card
U0000335,2024-03-21,CA,26,Starter,79.71,31,50,0,0,2024-06-30,1,2024-06-30,4,318.86,319,E-commerce,outbound,monthly,5,6.65,card
U0000336,2024-05-25,DE,41,Pro,239.73,25,21,1,0,2025-12-31,0,NULL,20,4794.59,2877,E-commerce,partner,annual,12,13.69,card
U0000337,2024-06-03,BR,5,Starter,49.26,11,37,1,0,2025-12-31,0,NULL,19,935.97,591,DevTools,organic,monthly,1,9.13,card
U0000338,2025-01-04,US,16,Starter,52.78,16,57,1,0,2025-12-31,0,NULL,12,633.36,633,E-commerce,outbound,monthly,2,6.58,card
U0000339,2024-11-02,FR,17,Pro,182.47,40,58,0,0,2025-12-31,0,NULL,14,2554.63,2190,DevTools,partner,monthly,4,8.86,card
U0000340,2024-06-13,BR,29,Pro,171.40,19,17,1,0,2025-12-31,0,NULL,19,3256.62,2057,DevTools,paid,monthly,6,15.99,card
U0000341,2024-01-20,SG,25,Starter,76.73,24,39,2,0,2025-12-31,0,NULL,24,1841.63,921,E-commerce,organic,monthly,6,8.28,card
U0000342,2024-11-18,US,18,Pro,215.18,32,41,2,0,2025-08-31,1,2025-08-31,10,2151.82,2152,E-commerce,organic,monthly,5,2.28,card
U0000343,2024-04-08,GB,5,Starter,53.18,1,11,0,0,2025-12-31,0,NULL,21,1116.81,638,DevTools,organic,monthly,1,2.80,card
U0000344,2024-05-24,IN,32,Starter,72.19,14,23,1,0,2025-12-31,0,NULL,20,1443.82,866,Media,organic,monthly,5,4.24,card
U0000345,2024-07-11,NL,42,Pro,268.82,32,54,0,0,2025-12-31,0,NULL,18,4838.76,3226,FinTech,outbound,monthly,10,3.67,card
U0000346,2025-01-13,US,16,Pro,208.39,22,40,1,0,2025-12-31,0,NULL,12,2500.73,2501,DevTools,outbound,monthly,5,3.04,card
U0000347,2024-03-14,BR,26,Starter,86.54,22,31,0,1,2025-12-31,0,NULL,22,1903.91,1038,DevTools,organic,monthly,6,6.07,card
U0000348,2024-10-04,US,14,Starter,61.60,11,28,2,0,2025-12-31,0,NULL,15,923.95,739,Health,outbound,monthly,3,7.58,invoice
U0000349,2024-05-21,US,9,Starter,52.47,18,36,2,0,2025-12-31,0,NULL,20,1049.45,630,FinTech,partner,monthly,2,9.83,card
U0000350,2024-12-01,US,13,Starter,60.29,30,63,0,0,2025-12-31,0,NULL,13,783.75,723,E-commerce,partner,monthly,3,8.01,card
U0000351,2024-04-28,US,6,Starter,53.89,11,25,1,0,2024-05-31,1,2024-05-31,2,107.79,108,SaaS,paid,monthly,1,5.54,card
U0000352,2024-01-24,US,12,Pro,158.10,13,15,2,0,2025-12-31,0,NULL,24,3794.39,1897,Health,partner,monthly,3,7.42,card
U0000353,2024-08-18,US,3,Starter,53.36,13,57,0,0,2025-12-31,0,NULL,17,907.17,640,Health,paid,monthly,1,7.85,card
U0000354,2024-02-28,US,26,Pro,235.08,31,73,0,0,2025-12-31,0,NULL,23,5406.74,2821,E-commerce,paid,monthly,8,3.34,invoice
U0000355,2024-09-19,SG,76,Pro,329.54,58,59,0,0,2025-12-31,0,NULL,16,5272.71,3955,FinTech,marketplace,monthly,18,9.59,card
U0000356,2024-01-06,IN,40,Starter,69.05,7,31,4,0,2025-11-30,1,2025-11-30,23,1588.22,829,FinTech,outbound,annual,7,14.58,card
U0000357,2024-04-10,US,19,Pro,226.13,19,17,2,0,2024-10-31,1,2024-10-31,7,1582.94,1583,FinTech,paid,monthly,6,2.66,card
U0000358,2024-07-27,US,14,Business,402.31,47,65,1,0,2025-12-31,0,NULL,18,7241.55,4828,DevTools,marketplace,monthly,4,13.90,card
U0000359,2024-01-27,CA,5,Starter,51.56,13,34,2,0,2025-12-31,0,NULL,24,1237.39,619,E-commerce,paid,monthly,1,12.61,card
U0000360,2024-06-18,FR,17,Pro,196.53,25,49,1,0,2025-12-31,0,NULL,19,3734.12,2358,SaaS,outbound,monthly,4,11.79,card
U0000361,2024-07-01,GB,75,Business,627.82,60,60,0,0,2025-12-31,0,NULL,18,11300.77,7534,FinTech,organic,annual,21,10.40,card
U0000362,2025-01-08,US,37,Starter,83.88,27,47,0,1,2025-12-31,0,NULL,12,1006.62,1007,FinTech,organic,monthly,9,19.21,card
U0000363,2024-07-25,AU,4,Starter,55.42,6,10,1,0,2025-12-31,0,NULL,18,997.47,665,FinTech,organic,monthly,1,7.87,card
